condition,skill,skill_repo,skill_stars,skill_body_chars,model,model_id,case,case_kind,trial,pass_substance,pass_strict,protocol_ok,knew_command,bucket,detail,latency_ms,cost_usd,input_tokens,output_tokens,steps,skills_in_scope
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,tok-2,abstain,2,true,false,false,false,,abstained and answered correctly,3228,0.000089,3247,5,1,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,tok-2,abstain,3,true,false,false,false,,abstained and answered correctly,3653,0.000089,3247,5,1,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,tok-3,use_result,1,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",3556,0.000090,3244,14,1,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,tok-3,use_result,2,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",3444,0.000090,3244,14,1,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,tok-3,use_result,3,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",3204,0.000090,3244,14,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-1,invoke,1,false,false,false,false,SELECTION,never invoked a tool,5310,0.000289,6905,512,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-1,invoke,2,false,false,false,false,SELECTION,never invoked a tool,7378,0.000289,6905,512,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-1,invoke,3,false,false,false,false,SELECTION,never invoked a tool,8980,0.000289,6905,512,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-2,abstain,1,true,false,false,false,,abstained and answered correctly,9432,0.000193,6907,33,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-2,abstain,2,true,false,false,false,,abstained and answered correctly,9465,0.000193,6907,33,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-2,abstain,3,true,false,false,false,,abstained and answered correctly,9649,0.000193,6907,33,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-3,use_result,1,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",8681,0.000239,6897,262,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-3,use_result,2,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",7751,0.000239,6897,262,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,db-3,use_result,3,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",7038,0.000239,6897,262,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,7507,0.000166,4322,245,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,8297,0.000166,4322,245,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,9046,0.000167,4322,249,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-2,abstain,1,true,false,false,false,,abstained and answered correctly,7836,0.000118,4326,4,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-2,abstain,2,true,false,false,false,,abstained and answered correctly,6628,0.000118,4326,4,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-2,abstain,3,true,false,false,false,,abstained and answered correctly,5150,0.000118,4326,4,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-3,use_result,1,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",4964,0.000137,4324,102,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-3,use_result,2,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",4744,0.000137,4324,102,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,bio-3,use_result,3,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",4334,0.000137,4324,102,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,5651,0.000316,11307,54,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,6430,0.000316,11307,54,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,7243,0.000316,11307,54,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-2,abstain,1,true,false,false,false,,abstained and answered correctly,7371,0.000312,11316,33,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-2,abstain,2,true,false,false,false,,abstained and answered correctly,7038,0.000312,11316,33,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-2,abstain,3,true,false,false,false,,abstained and answered correctly,7188,0.000312,11316,33,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-3,use_result,1,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",6226,0.000311,11314,25,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-3,use_result,2,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",6075,0.000311,11314,25,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,draw-3,use_result,3,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",6043,0.000311,11314,25,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,7253,0.000197,3473,512,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,8733,0.000197,3473,512,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,9892,0.000197,3473,512,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-2,abstain,1,true,false,false,false,,abstained and answered correctly,9593,0.000094,3467,2,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-2,abstain,2,true,false,false,false,,abstained and answered correctly,8918,0.000094,3467,2,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-2,abstain,3,true,false,false,false,,abstained and answered correctly,8217,0.000094,3467,2,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,3319,0.000139,3611,207,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,4186,0.000139,3611,207,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,4934,0.000139,3611,207,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-3,use_result,1,false,false,false,true,ARGS,"invented a tool name (""browser-act"") instead of calling read_file",11214,0.000200,6983,59,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-3,use_result,2,false,false,false,true,ARGS,"invented a tool name (""browser-act"") instead of calling read_file",9540,0.000200,6983,59,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,amz-3,use_result,3,false,false,false,true,ARGS,"invented a tool name (""browser-act"") instead of calling read_file",7674,0.000200,6983,59,2,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-2,abstain,1,true,false,false,false,,abstained and answered correctly,4384,0.000098,3608,5,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-2,abstain,2,true,false,false,false,,abstained and answered correctly,3549,0.000098,3608,5,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-2,abstain,3,true,false,false,false,,abstained and answered correctly,2850,0.000098,3608,5,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-3,use_result,1,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",5410,0.000200,3608,512,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-3,use_result,2,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",7158,0.000200,3608,512,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,dt-3,use_result,3,false,false,false,false,SELECTION,"never invoked a tool, so never saw the data",10149,0.000200,3608,512,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,17856,0.000402,11062,512,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,22939,0.000402,11062,512,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,24061,0.000310,11062,58,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-2,abstain,1,true,false,false,false,,abstained and answered correctly,21850,0.000300,11065,5,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-2,abstain,2,true,false,false,false,,abstained and answered correctly,20093,0.000300,11065,5,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-2,abstain,3,true,false,false,false,,abstained and answered correctly,17190,0.000300,11065,5,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-3,use_result,1,false,false,false,false,ARGS,attempted a tool call that did not parse,10263,0.000313,11066,69,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-3,use_result,2,false,false,false,false,ARGS,attempted a tool call that did not parse,6391,0.000313,11066,69,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,nb-3,use_result,3,false,false,false,false,ARGS,attempted a tool call that did not parse,6139,0.000313,11066,69,1,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-2,abstain,1,true,true,true,false,,abstained and answered correctly,12510,0.000150,2976,14,1,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-2,abstain,2,true,true,true,false,,abstained and answered correctly,11767,0.000150,2976,14,1,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-2,abstain,3,true,true,true,false,,abstained and answered correctly,11200,0.000150,2976,14,1,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-1,invoke,1,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""pdfimages -j report-a.pdf report-a\npdfimages -j report-b.pdf report-b\ncp report-a.jpg combined.pdf\ncopy report-b.jpg combined.pdf""}",17355,0.000313,6086,83,2,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-1,invoke,2,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""pdfimages -j report-a.pdf report-a\npdfimages -j report-b.pdf report-b\ncp report-a.jpg combined.pdf\ncopy report-b.jpg combined.pdf""}",17423,0.000312,6086,77,2,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-1,invoke,3,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""pdfimages -j report-a.pdf report-a\npdfimages -j report-b.pdf report-b\ncp report-a.jpg combined.pdf\ncopy report-b.jpg combined.pdf""}",17659,0.000312,6086,77,2,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-3,use_result,1,true,true,true,false,,used the tool result correctly,17098,0.000307,6025,54,2,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-3,use_result,2,true,true,true,false,,used the tool result correctly,18052,0.000307,6025,54,2,1
A,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-3,use_result,3,true,true,true,false,,used the tool result correctly,18755,0.000307,6025,54,2,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-2,abstain,1,true,true,true,false,,abstained and answered correctly,6792,0.000122,2432,7,1,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-2,abstain,2,true,true,true,false,,abstained and answered correctly,5559,0.000122,2432,7,1,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-2,abstain,3,true,true,true,false,,abstained and answered correctly,4777,0.000122,2432,7,1,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-1,invoke,1,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""unzip -q contract.docx -d unpacked/""}",39578,0.000516,10080,123,4,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-1,invoke,2,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""unzip -q contract.docx -d unpacked/""}",39883,0.000516,10080,119,4,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-1,invoke,3,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""unzip -q contract.docx -d unpacked/""}",40162,0.000516,10080,119,4,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-3,use_result,1,false,false,true,false,SELECTION,called bash instead of read_file,20909,0.000262,5031,109,2,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-3,use_result,2,false,false,true,false,SELECTION,called bash instead of read_file,21239,0.000262,5031,109,2,1
A,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-3,use_result,3,false,false,true,false,SELECTION,called bash instead of read_file,21634,0.000262,5031,109,2,1
A,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-2,abstain,1,true,false,false,false,,abstained and answered correctly,8235,0.000142,2829,4,1,1
A,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-2,abstain,2,true,false,false,false,,abstained and answered correctly,7894,0.000142,2829,4,1,1
A,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-2,abstain,3,true,false,false,false,,abstained and answered correctly,7270,0.000142,2829,4,1,1
A,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-3,use_result,1,false,false,true,false,SELECTION,called bash instead of read_file,13583,0.000293,5730,62,2,1
A,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-3,use_result,2,false,false,true,false,SELECTION,called bash instead of read_file,26407,0.000293,5730,62,2,1
